AAPL, AMZN, GOOG, MSFT, NVDA, return, volatility, sharp ratio, 
0.540523, 0.071905, 0.061296, 0.013205, 0.313071, 0.507172, 0.226441, 2.047203, 
0.022922, 0.395116, 0.310986, 0.002708, 0.268268, 0.627410, 0.252874, 2.308698, 
0.202700, 0.070080, 0.168604, 0.311601, 0.247015, 0.529389, 0.211048, 2.301792, 
0.243282, 0.169440, 0.202549, 0.290466, 0.094263, 0.405402, 0.187148, 1.933243, 
0.245445, 0.057004, 0.111986, 0.302052, 0.283514, 0.543755, 0.217024, 2.304603, 
0.173805, 0.007788, 0.327528, 0.390553, 0.100327, 0.425871, 0.190794, 2.003580, 
0.376679, 0.239799, 0.117800, 0.016557, 0.249164, 0.505970, 0.216725, 2.133444, 
0.425784, 0.045231, 0.228570, 0.252292, 0.048124, 0.324284, 0.179468, 1.563979, 
0.017000, 0.116967, 0.284696, 0.493590, 0.087747, 0.449083, 0.198061, 2.047260, 
0.033695, 0.077921, 0.228858, 0.258797, 0.400729, 0.699794, 0.258083, 2.542567, 
0.620105, 0.199797, 0.079374, 0.066741, 0.033983, 0.269464, 0.185587, 1.217023, 
0.504376, 0.223171, 0.033776, 0.228761, 0.009916, 0.267469, 0.177896, 1.258428, 
0.109999, 0.156075, 0.302792, 0.254717, 0.176416, 0.511811, 0.209225, 2.237836, 
0.088958, 0.138753, 0.173674, 0.265262, 0.333354, 0.630525, 0.238809, 2.457716, 
0.162937, 0.210672, 0.296426, 0.257261, 0.072704, 0.417956, 0.193845, 1.931211, 
0.030472, 0.357357, 0.163260, 0.238815, 0.210096, 0.554909, 0.227700, 2.245541, 
0.146783, 0.161400, 0.311294, 0.186081, 0.194442, 0.521535, 0.212306, 2.251156, 
0.232169, 0.088143, 0.239492, 0.247592, 0.192605, 0.488330, 0.202030, 2.201312, 
0.409371, 0.057883, 0.008327, 0.230525, 0.293894, 0.508135, 0.218114, 2.129781, 
0.112349, 0.219284, 0.299083, 0.246125, 0.123160, 0.471301, 0.203630, 2.100380, 
0.359521, 0.152088, 0.045957, 0.352402, 0.090032, 0.358297, 0.181734, 1.731632, 
0.128521, 0.335389, 0.053741, 0.285192, 0.197157, 0.509498, 0.215688, 2.160059, 
0.236415, 0.052893, 0.324389, 0.169862, 0.216442, 0.515404, 0.210385, 2.242570, 
0.194619, 0.148156, 0.408888, 0.141089, 0.107249, 0.450000, 0.203450, 1.997545, 
0.248344, 0.083237, 0.141652, 0.255149, 0.271618, 0.539148, 0.215326, 2.301385, 
0.012100, 0.038022, 0.321700, 0.008877, 0.619301, 0.896863, 0.326654, 2.612132, 
0.238077, 0.237887, 0.064089, 0.268044, 0.191904, 0.477135, 0.204048, 2.124666, 
0.215600, 0.155795, 0.294736, 0.286423, 0.047445, 0.381675, 0.186327, 1.814413, 
0.092549, 0.182493, 0.161424, 0.063033, 0.500501, 0.773160, 0.287946, 2.533668, 
0.268689, 0.167607, 0.040199, 0.256060, 0.267446, 0.526066, 0.216084, 2.232772, 
0.196927, 0.260977, 0.055011, 0.390204, 0.096881, 0.405571, 0.190897, 1.896161, 
0.283775, 0.265986, 0.082894, 0.097087, 0.270258, 0.539345, 0.222485, 2.228213, 
0.083426, 0.106593, 0.472354, 0.251291, 0.086336, 0.458091, 0.207232, 2.000134, 
0.119487, 0.270939, 0.150740, 0.327419, 0.131415, 0.462510, 0.201299, 2.081037, 
0.233455, 0.044952, 0.290601, 0.343189, 0.087802, 0.402381, 0.186388, 1.924917, 
0.151473, 0.226122, 0.251075, 0.195575, 0.175755, 0.502739, 0.208929, 2.197586, 
0.204570, 0.309868, 0.012716, 0.238708, 0.234138, 0.518823, 0.218191, 2.178012, 
0.086002, 0.218382, 0.193436, 0.177101, 0.325079, 0.633386, 0.241996, 2.437172, 
0.109396, 0.209497, 0.004881, 0.342642, 0.333583, 0.611449, 0.240282, 2.363259, 
0.066093, 0.154024, 0.361405, 0.285040, 0.133438, 0.491161, 0.207560, 2.156299, 
0.049384, 0.049668, 0.162744, 0.342443, 0.395760, 0.681817, 0.253428, 2.518340, 
0.223819, 0.093952, 0.229058, 0.129668, 0.323503, 0.599637, 0.231936, 2.397373, 
0.042851, 0.350071, 0.289065, 0.057184, 0.260829, 0.610705, 0.244113, 2.323129, 
0.251403, 0.179878, 0.143346, 0.027154, 0.398218, 0.653916, 0.253114, 2.411232, 
0.116891, 0.242808, 0.297666, 0.125984, 0.216651, 0.551207, 0.222597, 2.280383, 
0.162965, 0.137283, 0.270682, 0.047458, 0.381612, 0.669301, 0.253220, 2.470972, 
0.633827, 0.157307, 0.007744, 0.194744, 0.006378, 0.230836, 0.181996, 1.028792, 
0.337841, 0.314351, 0.092315, 0.186546, 0.068946, 0.364324, 0.187478, 1.710729, 
0.032448, 0.245734, 0.064458, 0.349004, 0.308357, 0.615486, 0.240032, 2.382536, 
0.406848, 0.197334, 0.079612, 0.092113, 0.224093, 0.470579, 0.207528, 2.057453, 
0.015159, 0.162854, 0.369238, 0.208194, 0.244554, 0.596472, 0.232234, 2.380667, 
0.048934, 0.231839, 0.238259, 0.219264, 0.261703, 0.593777, 0.231159, 2.380077, 
0.312974, 0.287992, 0.080510, 0.317370, 0.001154, 0.308088, 0.179026, 1.477367, 
0.085713, 0.289975, 0.346843, 0.187225, 0.090244, 0.460666, 0.208812, 1.997331, 
0.021121, 0.261951, 0.408043, 0.100058, 0.208827, 0.578517, 0.235227, 2.274046, 
0.233905, 0.036998, 0.319478, 0.298214, 0.111405, 0.425208, 0.191020, 1.997739, 
0.147800, 0.348020, 0.280281, 0.088816, 0.135083, 0.483175, 0.213732, 2.056666, 
0.207163, 0.333041, 0.162324, 0.115460, 0.182011, 0.495238, 0.212331, 2.127045, 
0.054818, 0.294877, 0.300215, 0.119354, 0.230737, 0.579720, 0.232522, 2.305676, 
0.334851, 0.207702, 0.156057, 0.284092, 0.017299, 0.320277, 0.177637, 1.557538, 
0.248462, 0.316816, 0.222430, 0.191976, 0.020315, 0.357033, 0.188853, 1.659666, 
0.013074, 0.067610, 0.070828, 0.410192, 0.438296, 0.714557, 0.267473, 2.508505, 
0.215471, 0.120031, 0.378043, 0.064806, 0.221649, 0.536319, 0.219481, 2.244923, 
0.058233, 0.172673, 0.389267, 0.145255, 0.234572, 0.583184, 0.230414, 2.341806, 
0.044749, 0.256892, 0.232532, 0.014967, 0.450859, 0.755719, 0.282887, 2.517329, 
0.057931, 0.325234, 0.152665, 0.205008, 0.259161, 0.587018, 0.233770, 2.324580, 
0.220401, 0.120885, 0.271001, 0.043606, 0.344108, 0.625298, 0.241102, 2.412662, 
0.260324, 0.049516, 0.360861, 0.319840, 0.009460, 0.340380, 0.183313, 1.618977, 
0.346159, 0.111541, 0.107978, 0.269617, 0.164706, 0.428315, 0.192299, 2.000612, 
0.237366, 0.261981, 0.256937, 0.195779, 0.047937, 0.382183, 0.189932, 1.782651, 
0.104466, 0.219888, 0.202095, 0.244641, 0.228910, 0.549873, 0.218853, 2.313296, 
0.138969, 0.256607, 0.189697, 0.261534, 0.153194, 0.480895, 0.204363, 2.139795, 
0.193347, 0.192493, 0.339128, 0.042549, 0.232483, 0.550935, 0.223630, 2.268635, 
0.192305, 0.235506, 0.213766, 0.173642, 0.184782, 0.498630, 0.208117, 2.186410, 
0.320368, 0.205888, 0.393323, 0.006407, 0.074015, 0.400848, 0.201442, 1.773449, 
0.125880, 0.292484, 0.381633, 0.053653, 0.146349, 0.504991, 0.219904, 2.098143, 
0.084111, 0.269026, 0.049281, 0.450941, 0.146642, 0.469111, 0.205125, 2.074393, 
0.378059, 0.144966, 0.099690, 0.243439, 0.133846, 0.397956, 0.188028, 1.884595, 
0.338284, 0.005380, 0.331652, 0.273561, 0.051123, 0.353206, 0.183801, 1.684461, 
0.144577, 0.112791, 0.367747, 0.026736, 0.348150, 0.654771, 0.249636, 2.448245, 
0.179420, 0.278135, 0.113479, 0.145724, 0.283242, 0.575161, 0.229570, 2.315465, 
0.154848, 0.233356, 0.180790, 0.153952, 0.277054, 0.579347, 0.227959, 2.350194, 
0.391796, 0.261522, 0.148081, 0.020093, 0.178508, 0.449102, 0.204418, 1.983688, 
0.178766, 0.249766, 0.216232, 0.240890, 0.114346, 0.443264, 0.197100, 2.027726, 
0.020167, 0.290038, 0.190031, 0.377551, 0.122212, 0.480324, 0.208244, 2.097179, 
0.277388, 0.089440, 0.283172, 0.226220, 0.123780, 0.427214, 0.191805, 2.000020, 
0.159827, 0.383854, 0.015173, 0.292043, 0.149103, 0.462175, 0.208774, 2.004922, 
0.365441, 0.093652, 0.050185, 0.185553, 0.305169, 0.534400, 0.221469, 2.216116, 
0.003795, 0.251796, 0.225897, 0.235302, 0.283209, 0.620697, 0.239477, 2.409823, 
0.228095, 0.285285, 0.090518, 0.157110, 0.238991, 0.526190, 0.217725, 2.216511, 
0.311197, 0.257506, 0.199974, 0.054059, 0.177265, 0.469687, 0.206004, 2.068341, 
0.313768, 0.283941, 0.250629, 0.114369, 0.037292, 0.359664, 0.189516, 1.667745, 
0.297114, 0.240475, 0.012687, 0.310813, 0.138911, 0.414810, 0.193140, 1.921971, 
0.170563, 0.297839, 0.253321, 0.220119, 0.058158, 0.406175, 0.195230, 1.857173, 
0.106196, 0.179449, 0.181722, 0.227172, 0.305462, 0.608162, 0.233389, 2.418972, 
0.372518, 0.175137, 0.338377, 0.111566, 0.002402, 0.320827, 0.187038, 1.482193, 
0.441557, 0.003694, 0.365885, 0.109171, 0.079693, 0.361790, 0.192454, 1.653333, 
0.001055, 0.370542, 0.322505, 0.238538, 0.067360, 0.461295, 0.215401, 1.939156, 
0.268946, 0.121587, 0.254281, 0.279690, 0.075496, 0.387130, 0.184701, 1.859923, 
0.065553, 0.099600, 0.307132, 0.259547, 0.268167, 0.593526, 0.227507, 2.417181, 
0.043995, 0.057879, 0.181626, 0.317149, 0.399351, 0.688971, 0.255234, 2.528550, 
0.118443, 0.282166, 0.113072, 0.065721, 0.420598, 0.703098, 0.268635, 2.454994, 
0.085296, 0.298288, 0.311222, 0.292439, 0.012755, 0.391504, 0.197861, 1.758324, 
0.008521, 0.277693, 0.308132, 0.266197, 0.139457, 0.511025, 0.216398, 2.160027, 
0.032467, 0.218827, 0.263351, 0.297392, 0.187963, 0.536724, 0.216866, 2.273863, 
0.030430, 0.062197, 0.442395, 0.004778, 0.460200, 0.776357, 0.286515, 2.557478, 
0.437851, 0.058162, 0.024132, 0.044659, 0.435197, 0.624043, 0.255976, 2.267566, 
0.414526, 0.163952, 0.157676, 0.029511, 0.234335, 0.484810, 0.210927, 2.091764, 
0.188253, 0.283840, 0.300573, 0.091130, 0.136204, 0.473497, 0.208657, 2.060308, 
0.132738, 0.045717, 0.366660, 0.109441, 0.345444, 0.648900, 0.245327, 2.467322, 
0.209986, 0.200817, 0.310118, 0.117364, 0.161715, 0.485027, 0.207105, 2.131413, 
0.147828, 0.221683, 0.336342, 0.065182, 0.228964, 0.558795, 0.225685, 2.282802, 
0.129606, 0.281161, 0.139021, 0.143444, 0.306769, 0.608043, 0.238106, 2.370555, 
0.089525, 0.182827, 0.160940, 0.337473, 0.229234, 0.544630, 0.216316, 2.316200, 
0.185153, 0.174115, 0.164745, 0.274717, 0.201270, 0.502482, 0.205999, 2.227590, 
0.223616, 0.104740, 0.256622, 0.220684, 0.194338, 0.495012, 0.204074, 2.211999, 
0.451851, 0.082584, 0.021721, 0.227016, 0.216829, 0.438739, 0.201914, 1.956963, 
0.115609, 0.190290, 0.216225, 0.259668, 0.218208, 0.537975, 0.214832, 2.301221, 
0.377242, 0.066964, 0.186024, 0.143018, 0.226752, 0.480865, 0.205533, 2.127467, 
0.114532, 0.154279, 0.261117, 0.179520, 0.290552, 0.601895, 0.231270, 2.414042, 
0.057209, 0.127372, 0.301402, 0.394026, 0.119991, 0.471630, 0.200872, 2.130866, 
0.168872, 0.287345, 0.371666, 0.066420, 0.105697, 0.460745, 0.210713, 1.979681, 
0.104905, 0.466806, 0.159693, 0.124806, 0.143789, 0.493559, 0.221567, 2.030800, 
0.236050, 0.206955, 0.300042, 0.119586, 0.137367, 0.458731, 0.202048, 2.054610, 
0.253400, 0.148641, 0.269567, 0.004325, 0.324067, 0.604250, 0.237139, 2.364219, 
0.057746, 0.142957, 0.062233, 0.375588, 0.361476, 0.646475, 0.246858, 2.442192, 
0.039059, 0.037497, 0.091418, 0.366483, 0.465542, 0.732645, 0.272628, 2.527418, 
0.110454, 0.260368, 0.056431, 0.281764, 0.290982, 0.586136, 0.232221, 2.336294, 
0.150554, 0.049693, 0.363326, 0.283125, 0.153302, 0.483154, 0.202786, 2.167571, 
0.032049, 0.107014, 0.317023, 0.321525, 0.222389, 0.563155, 0.220192, 2.359559, 
0.104580, 0.152302, 0.305546, 0.282416, 0.155156, 0.494921, 0.205575, 2.195402, 
0.274549, 0.018857, 0.362795, 0.341799, 0.002000, 0.328997, 0.182328, 1.565291, 
0.251198, 0.279927, 0.020998, 0.298686, 0.149192, 0.436678, 0.198070, 1.984544, 
0.504120, 0.177957, 0.191112, 0.001101, 0.125710, 0.381388, 0.195235, 1.730157, 
0.128946, 0.173328, 0.159959, 0.040186, 0.497582, 0.762774, 0.285300, 2.520765, 
0.354786, 0.093192, 0.161585, 0.322455, 0.067983, 0.350218, 0.178850, 1.714386, 
0.224994, 0.219028, 0.142966, 0.218082, 0.194929, 0.490578, 0.205381, 2.176341, 
0.035628, 0.199488, 0.301066, 0.329987, 0.133832, 0.493540, 0.207974, 2.163440, 
0.251332, 0.211998, 0.074603, 0.269954, 0.192113, 0.473906, 0.202445, 2.125544, 
0.222768, 0.234983, 0.295414, 0.011305, 0.235531, 0.545965, 0.223713, 2.245580, 
0.117405, 0.204711, 0.078107, 0.339315, 0.260461, 0.557041, 0.221801, 2.314867, 
0.049906, 0.076616, 0.280884, 0.205492, 0.387101, 0.691669, 0.255594, 2.535543, 
0.292569, 0.156953, 0.299292, 0.123695, 0.127490, 0.435237, 0.196840, 1.989626, 
0.205890, 0.153197, 0.344914, 0.157731, 0.138269, 0.466364, 0.202662, 2.086056, 
0.189387, 0.201755, 0.067975, 0.376287, 0.164596, 0.460795, 0.198951, 2.096972, 
0.252812, 0.083404, 0.327439, 0.240833, 0.095512, 0.413134, 0.190665, 1.938130, 
0.217930, 0.256569, 0.166051, 0.249686, 0.109764, 0.426131, 0.193509, 1.976815, 
0.286050, 0.291717, 0.160103, 0.150198, 0.111933, 0.417184, 0.194828, 1.917508, 
0.109147, 0.066505, 0.279000, 0.370732, 0.174616, 0.499812, 0.203684, 2.239804, 
0.009046, 0.156995, 0.266889, 0.284230, 0.282839, 0.616502, 0.234800, 2.439956, 
0.129405, 0.109795, 0.118159, 0.191134, 0.451507, 0.713072, 0.267147, 2.506002, 
0.156631, 0.024594, 0.360552, 0.155537, 0.302686, 0.605653, 0.232597, 2.416423, 
0.121235, 0.088030, 0.350748, 0.413738, 0.026249, 0.383136, 0.188408, 1.802131, 
0.047290, 0.435343, 0.014656, 0.345689, 0.157022, 0.494687, 0.221024, 2.040897, 
0.143758, 0.325951, 0.164088, 0.048564, 0.317639, 0.621507, 0.244951, 2.359276, 
0.399065, 0.071349, 0.166762, 0.333263, 0.029560, 0.308106, 0.175377, 1.508217, 
0.127864, 0.436667, 0.107382, 0.210369, 0.117718, 0.457961, 0.210994, 1.963853, 
0.282186, 0.265224, 0.098187, 0.267337, 0.087065, 0.386821, 0.187383, 1.831650, 
0.049560, 0.050946, 0.186396, 0.330618, 0.382479, 0.673674, 0.250282, 2.517451, 
0.160094, 0.281449, 0.226893, 0.168238, 0.163326, 0.492242, 0.209039, 2.146214, 
0.006545, 0.487011, 0.223958, 0.242493, 0.039994, 0.434567, 0.217343, 1.798851, 
0.176571, 0.214879, 0.134378, 0.389915, 0.084257, 0.404932, 0.188286, 1.919060, 
0.128681, 0.409022, 0.048483, 0.227475, 0.186339, 0.505936, 0.219411, 2.107163, 
0.167363, 0.213593, 0.144732, 0.311789, 0.162523, 0.473987, 0.200828, 2.143062, 
0.231093, 0.310531, 0.185383, 0.029254, 0.243740, 0.543797, 0.224483, 2.228223, 
0.233208, 0.311806, 0.291356, 0.092159, 0.071472, 0.411456, 0.199619, 1.842790, 
0.053511, 0.123806, 0.051568, 0.338612, 0.432503, 0.704282, 0.265461, 2.488810, 
0.079496, 0.424469, 0.022017, 0.202634, 0.271384, 0.585114, 0.241268, 2.244448, 
0.098259, 0.356909, 0.259987, 0.157129, 0.127716, 0.484606, 0.213613, 2.064507, 
0.314381, 0.224679, 0.239662, 0.094058, 0.127219, 0.429051, 0.196890, 1.957699, 
0.035606, 0.323614, 0.076926, 0.212350, 0.351504, 0.659530, 0.255797, 2.407888, 
0.410580, 0.017090, 0.273104, 0.198539, 0.100687, 0.374823, 0.187097, 1.770329, 
0.294655, 0.206889, 0.165942, 0.327206, 0.005308, 0.319015, 0.177340, 1.553039, 
0.024891, 0.412849, 0.369468, 0.043766, 0.149027, 0.535258, 0.235042, 2.091788, 
0.169954, 0.133033, 0.021141, 0.402371, 0.273500, 0.544688, 0.219855, 2.279179, 
0.185040, 0.526820, 0.180981, 0.020342, 0.086817, 0.437942, 0.217577, 1.812426, 
0.275402, 0.053345, 0.017095, 0.361937, 0.292222, 0.533049, 0.218802, 2.236944, 
0.009480, 0.328259, 0.328782, 0.257581, 0.075898, 0.464091, 0.212579, 1.978046, 
0.402528, 0.126295, 0.279163, 0.153656, 0.038358, 0.333794, 0.183415, 1.582174, 
0.310766, 0.193625, 0.016362, 0.240328, 0.238919, 0.493130, 0.210022, 2.140390, 
0.113246, 0.272612, 0.247112, 0.127311, 0.239719, 0.567515, 0.226895, 2.309063, 
0.130436, 0.220642, 0.198406, 0.219826, 0.230690, 0.546009, 0.218040, 2.304202, 
0.246038, 0.125279, 0.276355, 0.259216, 0.093111, 0.409494, 0.188698, 1.939042, 
0.260793, 0.364302, 0.024635, 0.158438, 0.191833, 0.478499, 0.211695, 2.054362, 
0.079012, 0.116207, 0.255763, 0.307208, 0.241810, 0.563602, 0.219313, 2.371053, 
0.327297, 0.229048, 0.054585, 0.341252, 0.047818, 0.336453, 0.179784, 1.628919, 
0.313344, 0.121934, 0.014394, 0.230011, 0.320316, 0.555021, 0.226510, 2.257823, 
0.253215, 0.280814, 0.124399, 0.146257, 0.195316, 0.488420, 0.208370, 2.134764, 
0.259976, 0.429559, 0.066166, 0.081325, 0.162974, 0.465104, 0.212732, 1.981384, 
0.142307, 0.276937, 0.399772, 0.166457, 0.014526, 0.391507, 0.201840, 1.723672, 
0.192331, 0.298362, 0.178429, 0.076564, 0.254314, 0.558217, 0.226305, 2.273996, 
0.067345, 0.007028, 0.096792, 0.171383, 0.657452, 0.887386, 0.329183, 2.563276, 
0.128329, 0.453291, 0.077133, 0.143776, 0.197471, 0.522803, 0.226348, 2.117106, 
0.398769, 0.054413, 0.148279, 0.116298, 0.282241, 0.517758, 0.216709, 2.187991, 
0.259012, 0.110953, 0.234888, 0.270309, 0.124838, 0.427333, 0.190295, 2.016520, 
0.314079, 0.108292, 0.039409, 0.300069, 0.238151, 0.487503, 0.206720, 2.147364, 
0.083277, 0.175418, 0.193864, 0.285324, 0.262117, 0.577134, 0.224305, 2.378615, 
0.308988, 0.214346, 0.171361, 0.011109, 0.294197, 0.561554, 0.228009, 2.271641, 
0.153423, 0.112382, 0.296713, 0.213366, 0.224116, 0.539303, 0.214534, 2.310605, 
0.065830, 0.165637, 0.297131, 0.200298, 0.271103, 0.600309, 0.231266, 2.407226, 
0.219707, 0.324113, 0.027204, 0.111415, 0.317561, 0.589427, 0.238722, 2.286457, 
0.249203, 0.053646, 0.373207, 0.310366, 0.013578, 0.347899, 0.184768, 1.646920, 
0.171876, 0.282143, 0.130126, 0.304804, 0.111052, 0.433645, 0.195917, 1.990872, 
0.233808, 0.202574, 0.256739, 0.095342, 0.211537, 0.515934, 0.213069, 2.216809, 
0.326826, 0.306748, 0.021684, 0.226794, 0.117948, 0.398212, 0.192950, 1.837846, 
0.253838, 0.282917, 0.270536, 0.127284, 0.065425, 0.397309, 0.194461, 1.818917, 
0.116463, 0.234896, 0.227322, 0.130193, 0.291126, 0.604593, 0.234915, 2.388068, 
0.258092, 0.216341, 0.221765, 0.189124, 0.114678, 0.426240, 0.193425, 1.978234, 
0.577739, 0.124508, 0.136303, 0.149124, 0.012326, 0.260075, 0.180633, 1.198422, 
0.233276, 0.031858, 0.344685, 0.200107, 0.190074, 0.494518, 0.205786, 2.191202, 
0.231878, 0.099638, 0.068074, 0.255344, 0.345066, 0.596392, 0.233614, 2.366264, 
0.255681, 0.113510, 0.272893, 0.059821, 0.298095, 0.579312, 0.228574, 2.343718, 
0.305103, 0.193441, 0.049398, 0.097850, 0.354208, 0.595740, 0.238728, 2.312839, 
0.266162, 0.057613, 0.174086, 0.216230, 0.285909, 0.549739, 0.218384, 2.317652, 
0.380502, 0.212856, 0.033858, 0.073120, 0.299665, 0.534955, 0.225135, 2.182488, 
0.040238, 0.264346, 0.320164, 0.324885, 0.050368, 0.430120, 0.201995, 1.913506, 
0.110692, 0.159384, 0.151839, 0.175523, 0.402562, 0.683805, 0.256943, 2.491620, 
0.045890, 0.321338, 0.050191, 0.222523, 0.360058, 0.661206, 0.257013, 2.403014, 
0.272838, 0.089611, 0.146184, 0.316087, 0.175281, 0.454231, 0.194990, 2.105904, 
0.032226, 0.273555, 0.280104, 0.291693, 0.122423, 0.488207, 0.210228, 2.114877, 
0.150429, 0.183540, 0.247452, 0.177208, 0.241372, 0.554264, 0.219624, 2.325173, 
0.214204, 0.251471, 0.178364, 0.157064, 0.198897, 0.503239, 0.209889, 2.189916, 
0.188266, 0.208729, 0.277949, 0.295970, 0.029086, 0.373775, 0.186954, 1.766079, 
0.240287, 0.026391, 0.264791, 0.277437, 0.191094, 0.483451, 0.200834, 2.190124, 
0.296409, 0.208621, 0.297237, 0.076193, 0.121540, 0.433617, 0.199085, 1.959048, 
0.089372, 0.088620, 0.282007, 0.266708, 0.273293, 0.589185, 0.225819, 2.416029, 
0.096723, 0.185043, 0.248179, 0.004117, 0.465938, 0.754385, 0.281140, 2.528229, 
0.128221, 0.252340, 0.275383, 0.335329, 0.008726, 0.371445, 0.189930, 1.726135, 
0.105762, 0.227766, 0.396321, 0.057460, 0.212691, 0.561209, 0.229042, 2.259885, 
0.205093, 0.244148, 0.120886, 0.189674, 0.240199, 0.531951, 0.216552, 2.255119, 
0.067584, 0.280683, 0.251801, 0.017441, 0.382491, 0.698088, 0.265513, 2.464993, 
0.369237, 0.134448, 0.060120, 0.345669, 0.090527, 0.357151, 0.181269, 1.729756, 
0.045129, 0.047856, 0.438853, 0.414184, 0.053979, 0.428839, 0.199666, 1.929416, 
0.190456, 0.292683, 0.223068, 0.072260, 0.221533, 0.536066, 0.220827, 2.230101, 
0.333361, 0.196196, 0.033358, 0.191218, 0.245867, 0.497052, 0.211437, 2.144618, 
0.151012, 0.066345, 0.155829, 0.310394, 0.316420, 0.595940, 0.228687, 2.415264, 
0.189965, 0.034080, 0.267573, 0.455883, 0.052499, 0.377036, 0.182548, 1.826569, 
0.136367, 0.288262, 0.145031, 0.185142, 0.245198, 0.556122, 0.223825, 2.289835, 
0.256986, 0.241594, 0.313676, 0.108078, 0.079667, 0.410681, 0.196590, 1.867246, 
0.363457, 0.345074, 0.034285, 0.228950, 0.028234, 0.320312, 0.183923, 1.504497, 
0.254145, 0.086408, 0.161368, 0.277544, 0.220535, 0.497670, 0.204438, 2.221065, 
0.360783, 0.097154, 0.310685, 0.163235, 0.068144, 0.368438, 0.186943, 1.737632, 
0.257132, 0.277436, 0.084438, 0.115008, 0.265986, 0.541999, 0.222693, 2.238057, 
0.122692, 0.257004, 0.233749, 0.271865, 0.114689, 0.457105, 0.200670, 2.060627, 
0.153808, 0.164482, 0.327229, 0.095121, 0.259360, 0.577295, 0.227536, 2.345535, 
0.093202, 0.090738, 0.310848, 0.135047, 0.370165, 0.674092, 0.251643, 2.505502, 
0.402807, 0.012207, 0.002580, 0.100452, 0.481954, 0.663582, 0.268127, 2.312265, 
0.324841, 0.077776, 0.050674, 0.247985, 0.298724, 0.535427, 0.219637, 2.239271, 
0.130839, 0.128866, 0.203526, 0.248137, 0.288632, 0.587696, 0.226351, 2.403772, 
0.079019, 0.279420, 0.124235, 0.293862, 0.223465, 0.545340, 0.220656, 2.273852, 
0.265170, 0.148774, 0.078771, 0.257955, 0.249329, 0.514723, 0.211389, 2.228702, 
0.275217, 0.253169, 0.245067, 0.173362, 0.053185, 0.377127, 0.188675, 1.767733, 
0.274452, 0.141241, 0.091875, 0.276374, 0.216058, 0.485872, 0.203830, 2.169812, 
0.026446, 0.151958, 0.336897, 0.078416, 0.406282, 0.725862, 0.269247, 2.533960, 
0.105449, 0.178166, 0.032102, 0.285996, 0.398288, 0.667626, 0.255713, 2.440339, 
0.196719, 0.266506, 0.248096, 0.032965, 0.255713, 0.564675, 0.227897, 2.286445, 
0.190795, 0.263489, 0.105501, 0.258318, 0.181898, 0.485148, 0.205685, 2.146718, 
0.019113, 0.298753, 0.182265, 0.330884, 0.168985, 0.519782, 0.216467, 2.199785, 
0.218333, 0.178983, 0.248470, 0.283932, 0.070282, 0.396550, 0.187243, 1.884984, 
0.107737, 0.334005, 0.179870, 0.332919, 0.045468, 0.401238, 0.195662, 1.827837, 
0.130400, 0.095571, 0.231161, 0.162381, 0.380487, 0.666015, 0.249507, 2.494576, 
0.245204, 0.051113, 0.398991, 0.201275, 0.103417, 0.427580, 0.196498, 1.954118, 
0.387145, 0.041651, 0.049265, 0.086549, 0.435390, 0.635675, 0.255218, 2.319882, 
0.327494, 0.112056, 0.368570, 0.105494, 0.086386, 0.398807, 0.194532, 1.825957, 
0.094460, 0.318941, 0.261390, 0.030735, 0.294475, 0.623099, 0.245393, 2.361509, 
0.000543, 0.187546, 0.391411, 0.243816, 0.176684, 0.546863, 0.222725, 2.259567, 
0.300503, 0.260912, 0.189890, 0.170289, 0.078406, 0.387261, 0.188985, 1.818459, 
0.268170, 0.055399, 0.176730, 0.226404, 0.273298, 0.538852, 0.215373, 2.299508, 
0.216538, 0.112634, 0.237068, 0.254476, 0.179284, 0.481846, 0.200663, 2.183993, 
0.215042, 0.149223, 0.262884, 0.143373, 0.229477, 0.530905, 0.214226, 2.274721, 
0.252653, 0.185706, 0.160574, 0.190806, 0.210262, 0.497634, 0.206616, 2.197478, 
0.243625, 0.372024, 0.096673, 0.163961, 0.123716, 0.434043, 0.201606, 1.936663, 
